Observable,Value,ID,Time
Caspase 3 concentration,0.7289310722763338,130,14.0
Caspase 3 concentration,0.05443885790865548,131,1.0
Caspase 3 concentration,0.1172069790503597,132,3.5
Caspase 3 concentration,0.40460998739385595,133,7.0
Caspase 3 concentration,0.514520475803471,134,10.5
Caspase 3 concentration,5.095529742128972e-05,135,14.0
Caspase 3 concentration,0.0501530968886261,136,1.0
Caspase 3 concentration,0.08039425779063952,137,3.5
Caspase 3 concentration,0.4250277259793935,138,7.0
Caspase 3 concentration,0.6609393476346153,139,10.5
Caspase 3 concentration,8.03620707435527e-06,140,14.0
Caspase 3 concentration,0.049362421454481005,141,1.0
Caspase 3 concentration,0.17628017872200158,142,3.5
Caspase 3 concentration,0.3074274520386984,143,7.0
Caspase 3 concentration,0.001552423719357361,144,10.5
Caspase 3 concentration,7.616923870520998e-06,145,14.0
Caspase 3 concentration,0.04650003634289319,146,1.0
Caspase 3 concentration,0.06307910922769326,147,3.5
Caspase 3 concentration,0.3698065303302493,148,7.0
Caspase 3 concentration,0.6507761735706203,149,10.5
Caspase 3 concentration,0.71743844601381,150,14.0
Caspase 3 concentration,0.05668618828855355,151,1.0
Caspase 3 concentration,0.06246092754049169,152,3.5
Caspase 3 concentration,0.40509177641834637,153,7.0
Caspase 3 concentration,0.26121094526152266,154,10.5
Caspase 3 concentration,0.6824074927034112,155,14.0
Caspase 3 concentration,0.05032417107346711,156,1.0
Caspase 3 concentration,0.12379072669852734,157,3.5
Caspase 3 concentration,0.15105035937403546,158,7.0
Caspase 3 concentration,0.500234887926143,159,10.5
Caspase 3 concentration,0.7196539756025401,160,14.0
Caspase 3 concentration,0.0538918903238598,161,1.0
Caspase 3 concentration,0.1280715118622954,162,3.5
Caspase 3 concentration,0.06065583696566034,163,7.0
Caspase 3 concentration,0.637264155448729,164,10.5
Caspase 3 concentration,1.689848590570849e-05,165,14.0
Caspase 3 concentration,0.05364303215395524,166,1.0
Caspase 3 concentration,0.12016773949801861,167,3.5
Caspase 3 concentration,0.43330946070832826,168,7.0
Caspase 3 concentration,0.6709222947269144,169,10.5
Caspase 3 concentration,0.748023069651386,170,14.0
Caspase 3 concentration,0.052191218517348384,171,1.0
Caspase 3 concentration,0.11671627907029813,172,3.5
Caspase 3 concentration,0.3334460746615178,173,7.0
Caspase 3 concentration,0.0036087568950401968,174,10.5
Caspase 3 concentration,0.7017237675220229,175,14.0
Caspase 3 concentration,0.05113209902359093,176,1.0
Caspase 3 concentration,0.07776888223650358,177,3.5
Caspase 3 concentration,0.3561865601910515,178,7.0
Caspase 3 concentration,0.00475160176325177,179,10.5
Caspase 3 concentration,2.397795265014745e-05,180,14.0
Caspase 3 concentration,0.048854631642570846,181,1.0
Caspase 3 concentration,0.08193349157493511,182,3.5
Caspase 3 concentration,0.3836665268342873,183,7.0
Caspase 3 concentration,0.00013824755993655183,184,10.5
Caspase 3 concentration,0.7473494082457919,185,14.0
Caspase 3 concentration,0.052488746715419886,186,1.0
Caspase 3 concentration,0.08683570815443221,187,3.5
Caspase 3 concentration,0.1573621731624758,188,7.0
Caspase 3 concentration,0.5506272838140576,189,10.5
Caspase 3 concentration,0.7011178499146662,190,14.0
Caspase 3 concentration,0.05215105166632108,191,1.0
Caspase 3 concentration,0.09815166002677612,192,3.5
Caspase 3 concentration,0.05489297492668068,193,7.0
Caspase 3 concentration,0.6266847584714139,194,10.5
Caspase 3 concentration,2.262622504197372e-06,195,14.0
Caspase 3 concentration,0.049003807639857316,196,1.0
Caspase 3 concentration,0.12074328047603328,197,3.5
Caspase 3 concentration,0.3848359830884622,198,7.0
Caspase 3 concentration,0.48566208667238275,199,10.5
Caspase 3 concentration,0.7417005285645205,200,14.0
Caspase 3 concentration,0.05504315454570501,201,1.0
Caspase 3 concentration,0.10671332469289561,202,3.5
Caspase 3 concentration,0.25738536766236725,203,7.0
Caspase 3 concentration,0.5319996804834015,204,10.5
Caspase 3 concentration,0.6916445760317993,205,14.0
Caspase 3 concentration,0.05235761499723968,206,1.0
Caspase 3 concentration,0.11457163714867533,207,3.5
Caspase 3 concentration,0.07731302521637946,208,7.0
Caspase 3 concentration,0.7187591614753979,209,10.5
Caspase 3 concentration,0.7776659364390062,210,14.0
Caspase 3 concentration,0.04786379201896707,211,1.0
Caspase 3 concentration,0.1325748249493238,212,3.5
Caspase 3 concentration,0.3875708855005187,213,7.0
Caspase 3 concentration,0.6497462949477862,214,10.5
Caspase 3 concentration,0.7869623459677183,215,14.0
Caspase 3 concentration,0.04970135056854116,216,1.0
Caspase 3 concentration,0.1008033197142059,217,3.5
Caspase 3 concentration,0.35393368242808754,218,7.0
Caspase 3 concentration,0.013426880998015922,219,10.5
Caspase 3 concentration,3.4417180321740464e-06,220,14.0
Caspase 3 concentration,0.053120798648383524,221,1.0
Caspase 3 concentration,0.1214900647214838,222,3.5
Caspase 3 concentration,0.45299449788691903,223,7.0
Caspase 3 concentration,0.7037890255647037,224,10.5
Caspase 3 concentration,6.3825090929275e-06,225,14.0
Caspase 3 concentration,0.05672223159819878,226,1.0
Caspase 3 concentration,0.12459039430903356,227,3.5
Caspase 3 concentration,0.10903287125459656,228,7.0
Caspase 3 concentration,0.6833199712847302,229,10.5
Caspase 3 concentration,1.3299426398192446e-05,230,14.0
Caspase 3 concentration,0.053822497793338815,231,1.0
Caspase 3 concentration,0.08983012747368417,232,3.5
Caspase 3 concentration,0.3673653951798072,233,7.0
Caspase 3 concentration,0.6904744768495947,234,10.5
Caspase 3 concentration,0.745564038208185,235,14.0
Caspase 3 concentration,0.05525287348315278,236,1.0
Caspase 3 concentration,0.1250633107968866,237,3.5
Caspase 3 concentration,0.5102265879696155,238,7.0
Caspase 3 concentration,0.6417629582837344,239,10.5
Caspase 3 concentration,4.869123706059598e-05,240,14.0
Caspase 3 concentration,0.049053658927419835,241,1.0
Caspase 3 concentration,0.11038036657898039,242,3.5
Caspase 3 concentration,0.13126708455981437,243,7.0
Caspase 3 concentration,0.013202109139033183,244,10.5
Caspase 3 concentration,1.453347157267791e-05,245,14.0
Caspase 3 concentration,0.056503177225147236,246,1.0
Caspase 3 concentration,0.17467501075118916,247,3.5
Caspase 3 concentration,0.13204490198934987,248,7.0
Caspase 3 concentration,0.6412860704311909,249,10.5
Caspase 3 concentration,0.7572687988230618,250,14.0
Caspase 3 concentration,0.05246328831965556,251,1.0
Caspase 3 concentration,0.12825158261844952,252,3.5
Caspase 3 concentration,0.08682780747167863,253,7.0
Caspase 3 concentration,0.5901021002626681,254,10.5
Caspase 3 concentration,0.6872430452434612,255,14.0
Caspase 3 concentration,0.05359629462974248,256,1.0
Caspase 3 concentration,0.10504037798998876,257,3.5
Caspase 3 concentration,0.12969774443698856,258,7.0
Caspase 3 concentration,0.028516155161913682,259,10.5
Caspase 3 concentration,9.013356645885931e-06,260,14.0
Caspase 3 concentration,0.05453820610082228,261,1.0
Caspase 3 concentration,0.07730380656863896,262,3.5
Caspase 3 concentration,0.38245810403415326,263,7.0
Caspase 3 concentration,0.6774479454450456,264,10.5
Caspase 3 concentration,0.7337320458126171,265,14.0
Caspase 3 concentration,0.056495778726361294,266,1.0
Caspase 3 concentration,0.12273247194064063,267,3.5
Caspase 3 concentration,0.38225283403524246,268,7.0
Caspase 3 concentration,0.5900917671914241,269,10.5
Caspase 3 concentration,0.7996318995256044,270,14.0
Caspase 3 concentration,0.05435272320602173,271,1.0
Caspase 3 concentration,0.15276292941191524,272,3.5
Caspase 3 concentration,0.07933163771051545,273,7.0
Caspase 3 concentration,0.00015465059550634215,274,10.5
Caspase 3 concentration,0.779185031510175,275,14.0
Caspase 3 concentration,0.05782492149573464,276,1.0
Caspase 3 concentration,0.07898645647672879,277,3.5
Caspase 3 concentration,0.38517782855807126,278,7.0
Caspase 3 concentration,0.7082002324925681,279,10.5
Caspase 3 concentration,0.765222971127449,280,14.0
Caspase 3 concentration,0.05617368131447676,281,1.0
Caspase 3 concentration,0.06114209209586389,282,3.5
Caspase 3 concentration,0.03097007706327714,283,7.0
Caspase 3 concentration,0.5631113424904646,284,10.5
Caspase 3 concentration,0.8094316699311657,285,14.0
Caspase 3 concentration,0.05699863380854843,286,1.0
Caspase 3 concentration,0.07483226883958663,287,3.5
Caspase 3 concentration,0.27113474505060076,288,7.0
Caspase 3 concentration,0.6861251346438578,289,10.5
Caspase 3 concentration,0.7551530115596626,290,14.0
Caspase 3 concentration,0.05035478387183818,291,1.0
Caspase 3 concentration,0.10156509669571318,292,3.5
Caspase 3 concentration,0.38628025838569197,293,7.0
Caspase 3 concentration,0.5938910323411009,294,10.5
Caspase 3 concentration,0.00020204807440603407,295,14.0
Caspase 3 concentration,0.05312879536459981,296,1.0
Caspase 3 concentration,0.12644607214867393,297,3.5
Caspase 3 concentration,0.41336334501454475,298,7.0
Caspase 3 concentration,0.00012623746852468646,299,10.5
Caspase 3 concentration,0.7478619918249308,300,14.0
Caspase 3 concentration,0.050095763678955844,301,1.0
Caspase 3 concentration,0.08475679280772552,302,3.5
Caspase 3 concentration,0.4432063070130498,303,7.0
Caspase 3 concentration,0.6940269514738839,304,10.5
Caspase 3 concentration,0.7606854353469361,305,14.0
Caspase 3 concentration,0.050537020669127686,306,1.0
Caspase 3 concentration,0.10317458496442013,307,3.5
Caspase 3 concentration,0.4354595240222221,308,7.0
Caspase 3 concentration,0.6761362529089011,309,10.5
Caspase 3 concentration,0.803092945433177,310,14.0
Caspase 3 concentration,0.05275655037315508,311,1.0
Caspase 3 concentration,0.11916674080324022,312,3.5
Caspase 3 concentration,0.3803414464066534,313,7.0
Caspase 3 concentration,0.6373612250733175,314,10.5
Caspase 3 concentration,0.682003044802932,315,14.0
Caspase 3 concentration,0.05279643841230636,316,1.0
Caspase 3 concentration,0.13615512495465598,317,3.5
Caspase 3 concentration,0.008837536674666248,318,7.0
Caspase 3 concentration,0.644107946230678,319,10.5
Caspase 3 concentration,0.658894074886403,320,14.0
Caspase 3 concentration,0.054755893291054444,321,1.0
Caspase 3 concentration,0.07916379349792847,322,3.5
Caspase 3 concentration,0.10811824878719456,323,7.0
Caspase 3 concentration,0.7008302545067927,324,10.5
Caspase 3 concentration,0.7128982118627772,325,14.0
Caspase 3 concentration,0.05164604345936514,326,1.0
Caspase 3 concentration,0.05729642994720128,327,3.5
Caspase 3 concentration,0.2536247127623923,328,7.0
Caspase 3 concentration,0.6534420427278093,329,10.5
Caspase 3 concentration,0.7203469026646857,330,14.0
Caspase 3 concentration,0.047796321867858815,331,1.0
Caspase 3 concentration,0.0958129211221228,332,3.5
Caspase 3 concentration,0.28335202418464134,333,7.0
Caspase 3 concentration,0.6173428649230214,334,10.5
Caspase 3 concentration,0.6781133490234892,335,14.0
Caspase 3 concentration,0.052787524265888786,336,1.0
Caspase 3 concentration,0.14483952311613627,337,3.5
Caspase 3 concentration,0.33809651576840255,338,7.0
Caspase 3 concentration,0.6714147520255437,339,10.5
Caspase 3 concentration,0.7041784476134846,340,14.0
Caspase 3 concentration,0.057751979218848476,341,1.0
Caspase 3 concentration,0.09820480804818954,342,3.5
Caspase 3 concentration,0.49196108175527026,343,7.0
Caspase 3 concentration,0.0009576869308671678,344,10.5
Caspase 3 concentration,3.322177598360917e-05,345,14.0
Caspase 3 concentration,0.05419921579179989,346,1.0
Caspase 3 concentration,0.1271242020142374,347,3.5
Caspase 3 concentration,0.22013371991216532,348,7.0
Caspase 3 concentration,0.6258401432617986,349,10.5
Caspase 3 concentration,0.7459401804731098,350,14.0
Caspase 3 concentration,0.05388547793642865,351,1.0
Caspase 3 concentration,0.10349507961680128,352,3.5
Caspase 3 concentration,0.0036470935562824287,353,7.0
Caspase 3 concentration,0.6365859839882485,354,10.5
Caspase 3 concentration,0.8010821162047369,355,14.0
Caspase 3 concentration,0.047556874690333435,356,1.0
Caspase 3 concentration,0.06485033834217872,357,3.5
Caspase 3 concentration,0.02210434749269684,358,7.0
Caspase 3 concentration,0.7061413426517993,359,10.5
Caspase 3 concentration,7.219119093348675e-05,360,14.0
Caspase 3 concentration,0.05110332853636763,361,1.0
Caspase 3 concentration,0.149561361942566,362,3.5
Caspase 3 concentration,0.36408752751005974,363,7.0
Caspase 3 concentration,0.5413698093662792,364,10.5
Caspase 3 concentration,0.036480811842359635,365,14.0
Caspase 3 concentration,0.053262210041509515,366,1.0
Caspase 3 concentration,0.08438407028696374,367,3.5
Caspase 3 concentration,0.4370707818755874,368,7.0
Caspase 3 concentration,0.5534962108773482,369,10.5
Caspase 3 concentration,3.9104066216904305e-05,370,14.0
Caspase 3 concentration,0.05433700089688738,371,1.0
Caspase 3 concentration,0.0608832781874889,372,3.5
Caspase 3 concentration,0.09309000062575062,373,7.0
Caspase 3 concentration,0.0002065954515014273,374,10.5
Caspase 3 concentration,0.6824218960381094,375,14.0
Caspase 3 concentration,0.049999171953326926,376,1.0
Caspase 3 concentration,0.11337959439290926,377,3.5
Caspase 3 concentration,0.4144423220154383,378,7.0
Caspase 3 concentration,0.5631517208034048,379,10.5
Caspase 3 concentration,0.6982924326853949,380,14.0
Caspase 3 concentration,0.04575492350838813,381,1.0
Caspase 3 concentration,0.11769610967459751,382,3.5
Caspase 3 concentration,0.35748399142432685,383,7.0
Caspase 3 concentration,0.3880995491127911,384,10.5
Caspase 3 concentration,0.7466219002745307,385,14.0
Caspase 3 concentration,0.0508878757342861,386,1.0
Caspase 3 concentration,0.1276450499973932,387,3.5
Caspase 3 concentration,0.3770690921663795,388,7.0
Caspase 3 concentration,0.6457875952097446,389,10.5
Caspase 3 concentration,0.715562624828743,390,14.0
Caspase 3 concentration,0.048148655905113025,391,1.0
Caspase 3 concentration,0.13978811662721324,392,3.5
Caspase 3 concentration,0.0028639122595206104,393,7.0
Caspase 3 concentration,0.6091514668026518,394,10.5
Caspase 3 concentration,3.7651675309290586e-05,395,14.0
Caspase 3 concentration,0.05487497358287541,396,1.0
Caspase 3 concentration,0.11185305102145479,397,3.5
Caspase 3 concentration,0.29679884111254634,398,7.0
Caspase 3 concentration,0.6771483676429598,399,10.5
Caspase 3 concentration,0.6470326082285383,400,14.0
Caspase 3 concentration,0.05428864845841133,401,1.0
Caspase 3 concentration,0.14534729800388113,402,3.5
Caspase 3 concentration,0.26476293358596,403,7.0
Caspase 3 concentration,0.7378026670059706,404,10.5
Caspase 3 concentration,0.7900429024183558,405,14.0
Caspase 3 concentration,0.05582914091324124,406,1.0
Caspase 3 concentration,0.12816612381579853,407,3.5
Caspase 3 concentration,0.2895997401601449,408,7.0
Caspase 3 concentration,0.0036203096029227976,409,10.5
Caspase 3 concentration,0.6278494033600885,410,14.0
Caspase 3 concentration,0.046306263249279556,411,1.0
Caspase 3 concentration,0.17114799496987046,412,3.5
Caspase 3 concentration,0.20040207571927143,413,7.0
Caspase 3 concentration,0.589948872159548,414,10.5
Caspase 3 concentration,0.7757681609087543,415,14.0
Caspase 3 concentration,0.04615435905497857,416,1.0
Caspase 3 concentration,0.1036968445295509,417,3.5
Caspase 3 concentration,0.08830725068673731,418,7.0
Caspase 3 concentration,0.7588607615342515,419,10.5
Caspase 3 concentration,0.7198171481233191,420,14.0
Caspase 3 concentration,0.050236794704726216,421,1.0
Caspase 3 concentration,0.12059021686578404,422,3.5
Caspase 3 concentration,0.2567585636291081,423,7.0
Caspase 3 concentration,0.5414754893014455,424,10.5
Caspase 3 concentration,0.744296509620135,425,14.0
Caspase 3 concentration,0.05093505461253457,426,1.0
Caspase 3 concentration,0.10597938259524979,427,3.5
Caspase 3 concentration,0.023350162429747037,428,7.0
Caspase 3 concentration,0.573487083726792,429,10.5
Caspase 3 concentration,0.7759091291666363,430,14.0
Caspase 3 concentration,0.05203649283094571,431,1.0
Caspase 3 concentration,0.11496162318561255,432,3.5
Caspase 3 concentration,0.003666394612501382,433,7.0
Caspase 3 concentration,0.7094957397815155,434,10.5
Caspase 3 concentration,0.7012636861719772,435,14.0
Caspase 3 concentration,0.05549105746457006,436,1.0
Caspase 3 concentration,0.1532735429991159,437,3.5
Caspase 3 concentration,0.3033565690600197,438,7.0
Caspase 3 concentration,0.4931546241263886,439,10.5
Caspase 3 concentration,0.7534088408740979,440,14.0
Caspase 3 concentration,0.049342380377513685,441,1.0
Caspase 3 concentration,0.159752137960321,442,3.5
Caspase 3 concentration,0.25146405003796723,443,7.0
Caspase 3 concentration,0.6266171124838411,444,10.5
Caspase 3 concentration,0.7276413117882824,445,14.0
Caspase 3 concentration,0.05257994199708866,446,1.0
Caspase 3 concentration,0.11544523518236892,447,3.5
Caspase 3 concentration,0.1106556048892833,448,7.0
Caspase 3 concentration,0.0003824366814161821,449,10.5
Caspase 3 concentration,0.7282681625422751,450,14.0
Caspase 3 concentration,0.06042049792502571,451,1.0
Caspase 3 concentration,0.052317683085968195,452,3.5
Caspase 3 concentration,0.42670779713859136,453,7.0
Caspase 3 concentration,0.6029911125182372,454,10.5
Caspase 3 concentration,0.7606502654920299,455,14.0
Caspase 3 concentration,0.048804975213102744,456,1.0
Caspase 3 concentration,0.10237534516818514,457,3.5
Caspase 3 concentration,0.30331338891689513,458,7.0
Caspase 3 concentration,0.6223355142738739,459,10.5
Caspase 3 concentration,2.090982510154232e-06,460,14.0
Caspase 3 concentration,0.054031047570293846,461,1.0
Caspase 3 concentration,0.10723332883352901,462,3.5
Caspase 3 concentration,0.14512843208550452,463,7.0
Caspase 3 concentration,0.6963775677080417,464,10.5
Caspase 3 concentration,1.4873514088153178e-05,465,14.0
Caspase 3 concentration,0.04859134557610882,466,1.0
Caspase 3 concentration,0.11651942298258439,467,3.5
Caspase 3 concentration,0.3331466044755038,468,7.0
Caspase 3 concentration,0.6968403124048705,469,10.5
Caspase 3 concentration,4.989420430160611e-06,470,14.0
Caspase 3 concentration,0.05463185263315549,471,1.0
Caspase 3 concentration,0.1783439663711538,472,3.5
Caspase 3 concentration,0.1862059705044941,473,7.0
Caspase 3 concentration,0.702062473368412,474,10.5
Caspase 3 concentration,0.0008048639845316895,475,14.0
Caspase 3 concentration,0.05542337000845742,476,1.0
Caspase 3 concentration,0.14113511475036014,477,3.5
Caspase 3 concentration,0.41536462398192125,478,7.0
Caspase 3 concentration,0.690245683411866,479,10.5
Caspase 3 concentration,0.7930944078154198,480,14.0
Caspase 3 concentration,0.052995830149712556,481,1.0
Caspase 3 concentration,0.1334400804190851,482,3.5
Caspase 3 concentration,0.039187436335436476,483,7.0
Caspase 3 concentration,0.648709113279016,484,10.5
Caspase 3 concentration,0.747452546565188,485,14.0
Caspase 3 concentration,0.05427145581637273,486,1.0
Caspase 3 concentration,0.1499815394314698,487,3.5
Caspase 3 concentration,0.39307363180250726,488,7.0
Caspase 3 concentration,0.64597626838825,489,10.5
Caspase 3 concentration,0.00027790201381960606,490,14.0
Caspase 3 concentration,0.05421112599079765,491,1.0
Caspase 3 concentration,0.10965485959652752,492,3.5
Caspase 3 concentration,0.3709832096627796,493,7.0
Caspase 3 concentration,0.6574390707308564,494,10.5
Caspase 3 concentration,0.7643953289923757,495,14.0
Caspase 3 concentration,0.05264693044472823,496,1.0
Caspase 3 concentration,0.10718930305896235,497,3.5
Caspase 3 concentration,0.405933523514907,498,7.0
Caspase 3 concentration,0.007600104455003465,499,10.5
Caspase 3 concentration,0.6939373229657704,500,14.0
Caspase 3 concentration,0.05191088610203779,501,1.0
Caspase 3 concentration,0.15163187475832354,502,3.5
Caspase 3 concentration,0.39281508477127247,503,7.0
Caspase 3 concentration,0.6482084035689012,504,10.5
Caspase 3 concentration,0.7809102931114633,505,14.0
Caspase 3 concentration,0.05588113579344744,506,1.0
Caspase 3 concentration,0.13590472425456712,507,3.5
Caspase 3 concentration,0.42717586704166677,508,7.0
Caspase 3 concentration,0.6025814406782543,509,10.5
Caspase 3 concentration,0.00014943444903930476,510,14.0
Caspase 3 concentration,0.05392312953358113,511,1.0
Caspase 3 concentration,0.15581663520093947,512,3.5
Caspase 3 concentration,0.19558514429705465,513,7.0
Caspase 3 concentration,0.6550777076841469,514,10.5
Caspase 3 concentration,0.5584361969372815,515,14.0
Caspase 3 concentration,0.05515935223692024,516,1.0
Caspase 3 concentration,0.13505125659138906,517,3.5
Caspase 3 concentration,0.17939956897018103,518,7.0
Caspase 3 concentration,0.4076950450834578,519,10.5
Caspase 3 concentration,0.7135064780747006,520,14.0
Caspase 3 concentration,0.051921345526199404,521,1.0
Caspase 3 concentration,0.15686866509879674,522,3.5
Caspase 3 concentration,0.5302806034347383,523,7.0
Caspase 3 concentration,0.6295128564150975,524,10.5
Caspase 3 concentration,0.7082944844873705,525,14.0
Caspase 3 concentration,0.06029528324284158,526,1.0
Caspase 3 concentration,0.12462834288741112,527,3.5
Caspase 3 concentration,0.34654119569454783,528,7.0
Caspase 3 concentration,0.00010516293056487613,529,10.5
Caspase 3 concentration,0.7180748076876119,530,14.0
Caspase 3 concentration,0.04735638956928678,531,1.0
Caspase 3 concentration,0.1660520282480037,532,3.5
Caspase 3 concentration,0.24692880032189846,533,7.0
Caspase 3 concentration,0.7223276290458067,534,10.5
Caspase 3 concentration,0.7411139465271716,535,14.0
