Observable,Value,ID,Time
Tumour volume,10.415281501407627,73,0.0
Tumour volume,15.676744968154766,74,0.12
Tumour volume,15.036670731699656,75,0.24
Tumour volume,20.947133927119594,76,0.36
Tumour volume,25.75283557822854,77,0.48
Tumour volume,22.40346489480689,78,0.6
Tumour volume,11.033573545235086,79,0.0
Tumour volume,13.02617084895214,80,0.12
Tumour volume,19.166788398223666,81,0.24
Tumour volume,18.93312752312836,82,0.36
Tumour volume,56.28240319218006,83,0.48
Tumour volume,29.16551009229434,84,0.6
Tumour volume,10.37764238424649,85,0.0
Tumour volume,9.450582569500243,86,0.12
Tumour volume,18.119271994520194,87,0.24
Tumour volume,26.710970020035393,88,0.36
Tumour volume,17.11682381527743,89,0.48
Tumour volume,36.81525948985643,90,0.6
Tumour volume,12.515898585929857,91,0.0
Tumour volume,9.307725989584656,92,0.12
Tumour volume,15.395873828822719,93,0.24
Tumour volume,19.142581360059747,94,0.36
Tumour volume,28.653421045378835,95,0.48
Tumour volume,30.691665387345243,96,0.6
Tumour volume,10.47166851962124,97,0.0
Tumour volume,14.547561691167411,98,0.12
Tumour volume,19.8827087199188,99,0.24
Tumour volume,24.005732176420732,100,0.36
Tumour volume,30.795249132102487,101,0.48
Tumour volume,53.55299429290523,102,0.6
Tumour volume,9.332245006940395,103,0.0
Tumour volume,14.550781073929153,104,0.12
Tumour volume,14.187207325265698,105,0.24
Tumour volume,14.271473587623579,106,0.36
Tumour volume,26.882383093467975,107,0.48
Tumour volume,37.92308908338728,108,0.6
Tumour volume,7.922326871013684,109,0.0
Tumour volume,13.710646221494665,110,0.12
Tumour volume,17.152356762436582,111,0.24
Tumour volume,16.181429962270208,112,0.36
Tumour volume,25.4854915519399,113,0.48
Tumour volume,35.0395871821515,114,0.6
Tumour volume,10.40989829761547,115,0.0
Tumour volume,12.361877734072623,116,0.12
Tumour volume,16.42299164665069,117,0.24
Tumour volume,25.602625456302732,118,0.36
Tumour volume,38.06550436608214,119,0.48
Tumour volume,20.225734423053513,120,0.6
Tumour volume,10.643867831392955,121,0.0
Tumour volume,9.95763186320108,122,0.12
Tumour volume,15.323034274835798,123,0.24
Tumour volume,18.552029419457995,124,0.36
Tumour volume,39.86019473720991,125,0.48
Tumour volume,51.86920771954716,126,0.6
Tumour volume,9.295599362186316,127,0.0
Tumour volume,14.034577736653898,128,0.12
Tumour volume,14.785747780593352,129,0.24
Tumour volume,20.988640991261036,130,0.36
Tumour volume,21.869673399276852,131,0.48
Tumour volume,23.5077685472798,132,0.6
Tumour volume,9.720369106723552,133,0.0
Tumour volume,16.775772915643536,134,0.12
Tumour volume,17.01595709497341,135,0.24
Tumour volume,22.733646703051644,136,0.36
Tumour volume,19.000722529229805,137,0.48
Tumour volume,34.64164811274898,138,0.6
Tumour volume,11.412956869975778,139,0.0
Tumour volume,12.679899634818351,140,0.12
Tumour volume,17.21661038532618,141,0.24
Tumour volume,27.6534851253608,142,0.36
Tumour volume,19.930970125941297,143,0.48
Tumour volume,27.050535403914292,144,0.6
Tumour volume,8.86296379788565,145,0.0
Tumour volume,13.27584068524107,146,0.12
Tumour volume,12.862922184363146,147,0.24
Tumour volume,24.34431125518419,148,0.36
Tumour volume,37.16300207230447,149,0.48
Tumour volume,30.30075546615259,150,0.6
Tumour volume,11.156222166292762,151,0.0
Tumour volume,12.342662444292472,152,0.12
Tumour volume,17.840577888168944,153,0.24
Tumour volume,20.66928515698651,154,0.36
Tumour volume,18.84993991504667,155,0.48
Tumour volume,30.703125776852236,156,0.6
Tumour volume,9.53638615287781,157,0.0
Tumour volume,12.20295031669262,158,0.12
Tumour volume,15.750054437545064,159,0.24
Tumour volume,19.6317227274861,160,0.36
Tumour volume,26.641751264103938,161,0.48
Tumour volume,26.424631129094557,162,0.6
Tumour volume,11.585322230053228,163,0.0
Tumour volume,16.42422810093768,164,0.12
Tumour volume,15.752209492811474,165,0.24
Tumour volume,27.170844724591444,166,0.36
Tumour volume,21.819197464709195,167,0.48
Tumour volume,26.96709527031554,168,0.6
Tumour volume,10.906449555416913,169,0.0
Tumour volume,13.863637304693963,170,0.12
Tumour volume,18.54717883431172,171,0.24
Tumour volume,16.113152180748,172,0.36
Tumour volume,25.68759926837912,173,0.48
Tumour volume,37.082538466009005,174,0.6
Tumour volume,9.216683941583822,175,0.0
Tumour volume,11.57266548816579,176,0.12
Tumour volume,15.091120778877867,177,0.24
Tumour volume,27.564818169042393,178,0.36
Tumour volume,41.93962778740006,179,0.48
Tumour volume,37.09691361245055,180,0.6
Tumour volume,9.332033753219184,181,0.0
Tumour volume,12.948130388973379,182,0.12
Tumour volume,19.179433849073362,183,0.24
Tumour volume,12.105231704701426,184,0.36
Tumour volume,20.805713553429705,185,0.48
Tumour volume,20.28203151496806,186,0.6
Tumour volume,9.019877261070034,187,0.0
Tumour volume,15.372879517496743,188,0.12
Tumour volume,17.664050906324583,189,0.24
Tumour volume,17.384595297816485,190,0.36
Tumour volume,36.072878470350695,191,0.48
Tumour volume,27.53684744661009,192,0.6
Tumour volume,9.664748959001098,193,0.0
Tumour volume,14.603908330249983,194,0.12
Tumour volume,14.640524482847292,195,0.24
Tumour volume,18.50494906241836,196,0.36
Tumour volume,25.912362510763717,197,0.48
Tumour volume,26.90710573969899,198,0.6
Tumour volume,8.035860635079487,199,0.0
Tumour volume,14.15941665853245,200,0.12
Tumour volume,14.803680667771868,201,0.24
Tumour volume,23.088245006938116,202,0.36
Tumour volume,30.799141664809188,203,0.48
Tumour volume,53.648600706945956,204,0.6
Tumour volume,11.309630259083374,205,0.0
Tumour volume,12.640043158886039,206,0.12
Tumour volume,13.840406859792044,207,0.24
Tumour volume,21.87440040258287,208,0.36
Tumour volume,41.19583815168467,209,0.48
Tumour volume,30.889949998560034,210,0.6
Tumour volume,10.423056565110528,211,0.0
Tumour volume,11.471238227070055,212,0.12
Tumour volume,12.54576416634393,213,0.24
Tumour volume,25.81224753747021,214,0.36
Tumour volume,42.7636978950858,215,0.48
Tumour volume,31.98832018350394,216,0.6
Tumour volume,9.595109633406066,217,0.0
Tumour volume,13.749742186983816,218,0.12
Tumour volume,17.795035266794805,219,0.24
Tumour volume,20.770739520712556,220,0.36
Tumour volume,22.931983081829074,221,0.48
Tumour volume,59.50295576085975,222,0.6
Tumour volume,8.8922166153723,223,0.0
Tumour volume,16.898279069660116,224,0.12
Tumour volume,19.39198927249113,225,0.24
Tumour volume,28.891391493001347,226,0.36
Tumour volume,21.67250330988438,227,0.48
Tumour volume,47.69659984144182,228,0.6
Tumour volume,9.011263061106927,229,0.0
Tumour volume,14.592626348551605,230,0.12
Tumour volume,16.13740604964998,231,0.24
Tumour volume,34.72514422059271,232,0.36
Tumour volume,21.206903600455355,233,0.48
Tumour volume,24.537047720579903,234,0.6
Tumour volume,10.76619302285333,235,0.0
Tumour volume,11.390873289896778,236,0.12
Tumour volume,12.875547803357962,237,0.24
Tumour volume,27.337233446828595,238,0.36
Tumour volume,42.4170525104598,239,0.48
Tumour volume,39.856031639534486,240,0.6
Tumour volume,8.710466207235724,241,0.0
Tumour volume,11.366385608079021,242,0.12
Tumour volume,15.181966447149252,243,0.24
Tumour volume,23.688608470913927,244,0.36
Tumour volume,32.76375270535915,245,0.48
Tumour volume,48.241181390848645,246,0.6
Tumour volume,8.911759235412841,247,0.0
Tumour volume,12.813870127762758,248,0.12
Tumour volume,15.982368328774921,249,0.24
Tumour volume,22.308682194362838,250,0.36
Tumour volume,33.16823108561985,251,0.48
Tumour volume,30.84036392040146,252,0.6
Tumour volume,12.342365452212626,253,0.0
Tumour volume,13.70946532295604,254,0.12
Tumour volume,13.070547843955287,255,0.24
Tumour volume,15.970417303226615,256,0.36
Tumour volume,23.398044390153544,257,0.48
Tumour volume,31.057958828439542,258,0.6
Tumour volume,10.441954624406165,259,0.0
Tumour volume,13.178526946544888,260,0.12
Tumour volume,11.198540213206872,261,0.24
Tumour volume,14.83684493885523,262,0.36
Tumour volume,22.144660115634007,263,0.48
Tumour volume,28.063063755772824,264,0.6
Tumour volume,11.026791453208237,265,0.0
Tumour volume,13.902698650356484,266,0.12
Tumour volume,11.778390695815174,267,0.24
Tumour volume,27.771134558246352,268,0.36
Tumour volume,28.21411843330467,269,0.48
Tumour volume,35.5490250709303,270,0.6
