Observable,Value,ID,Time
Tumour volume,44.64514810442955,102,0.6
Tumour volume,10.728427717379015,103,0.0
Tumour volume,11.46953349860079,104,0.12
Tumour volume,25.44502204509988,105,0.24
Tumour volume,39.22100980218129,106,0.36
Tumour volume,64.06082859018787,107,0.48
Tumour volume,136.88329042410993,108,0.6
Tumour volume,9.277169794031995,109,0.0
Tumour volume,14.921444918035837,110,0.12
Tumour volume,22.473752481256366,111,0.24
Tumour volume,38.004492150830075,112,0.36
Tumour volume,69.05287139054568,113,0.48
Tumour volume,201.9676862683715,114,0.6
Tumour volume,8.693313556068407,115,0.0
Tumour volume,15.254023632787872,116,0.12
Tumour volume,25.413667223153897,117,0.24
Tumour volume,44.90121196662156,118,0.36
Tumour volume,53.05761724306199,119,0.48
Tumour volume,73.82094716909549,120,0.6
Aggressive variant,0.0,1,
Aggressive variant,0.0,2,
Aggressive variant,0.0,3,
Aggressive variant,0.0,4,
Aggressive variant,0.0,5,
Aggressive variant,0.0,6,
Aggressive variant,0.0,7,
Aggressive variant,0.0,8,
Aggressive variant,0.0,9,
Aggressive variant,0.0,10,
Aggressive variant,0.0,11,
Aggressive variant,0.0,12,
Aggressive variant,0.0,13,
Aggressive variant,0.0,14,
Aggressive variant,0.0,15,
Aggressive variant,0.0,16,
Aggressive variant,0.0,17,
Aggressive variant,0.0,18,
Aggressive variant,0.0,19,
Aggressive variant,0.0,20,
Aggressive variant,0.0,21,
Aggressive variant,0.0,22,
Aggressive variant,0.0,23,
Aggressive variant,0.0,24,
Aggressive variant,0.0,25,
Aggressive variant,0.0,26,
Aggressive variant,0.0,27,
Aggressive variant,0.0,28,
Aggressive variant,0.0,29,
Aggressive variant,0.0,30,
Aggressive variant,0.0,31,
Aggressive variant,0.0,32,
Aggressive variant,0.0,33,
Aggressive variant,0.0,34,
Aggressive variant,0.0,35,
Aggressive variant,0.0,36,
Aggressive variant,0.0,37,
Aggressive variant,0.0,38,
Aggressive variant,0.0,39,
Aggressive variant,0.0,40,
Aggressive variant,0.0,41,
Aggressive variant,0.0,42,
Aggressive variant,0.0,43,
Aggressive variant,0.0,44,
Aggressive variant,0.0,45,
Aggressive variant,0.0,46,
Aggressive variant,0.0,47,
Aggressive variant,0.0,48,
Aggressive variant,0.0,49,
Aggressive variant,0.0,50,
Aggressive variant,0.0,51,
Aggressive variant,0.0,52,
Aggressive variant,0.0,53,
Aggressive variant,0.0,54,
Aggressive variant,0.0,55,
Aggressive variant,0.0,56,
Aggressive variant,0.0,57,
Aggressive variant,0.0,58,
Aggressive variant,0.0,59,
Aggressive variant,0.0,60,
Aggressive variant,1.0,61,
Aggressive variant,1.0,62,
Aggressive variant,1.0,63,
Aggressive variant,1.0,64,
Aggressive variant,1.0,65,
Aggressive variant,1.0,66,
Aggressive variant,1.0,67,
Aggressive variant,1.0,68,
Aggressive variant,1.0,69,
Aggressive variant,1.0,70,
Aggressive variant,1.0,71,
Aggressive variant,1.0,72,
Aggressive variant,1.0,73,
Aggressive variant,1.0,74,
Aggressive variant,1.0,75,
Aggressive variant,1.0,76,
Aggressive variant,1.0,77,
Aggressive variant,1.0,78,
Aggressive variant,1.0,79,
Aggressive variant,1.0,80,
Aggressive variant,1.0,81,
Aggressive variant,1.0,82,
Aggressive variant,1.0,83,
Aggressive variant,1.0,84,
Aggressive variant,1.0,85,
Aggressive variant,1.0,86,
Aggressive variant,1.0,87,
Aggressive variant,1.0,88,
Aggressive variant,1.0,89,
Aggressive variant,1.0,90,
Aggressive variant,1.0,91,
Aggressive variant,1.0,92,
Aggressive variant,1.0,93,
Aggressive variant,1.0,94,
Aggressive variant,1.0,95,
Aggressive variant,1.0,96,
Aggressive variant,1.0,97,
Aggressive variant,1.0,98,
Aggressive variant,1.0,99,
Aggressive variant,1.0,100,
Aggressive variant,1.0,101,
Aggressive variant,1.0,102,
Aggressive variant,1.0,103,
Aggressive variant,1.0,104,
Aggressive variant,1.0,105,
Aggressive variant,1.0,106,
Aggressive variant,1.0,107,
Aggressive variant,1.0,108,
Aggressive variant,1.0,109,
Aggressive variant,1.0,110,
Aggressive variant,1.0,111,
Aggressive variant,1.0,112,
Aggressive variant,1.0,113,
Aggressive variant,1.0,114,
Aggressive variant,1.0,115,
Aggressive variant,1.0,116,
Aggressive variant,1.0,117,
Aggressive variant,1.0,118,
Aggressive variant,1.0,119,
Aggressive variant,1.0,120,
